Datatype: PopulationSize
  0.00	1000000000.00	        0.00	      100.00	        1.00	        0.00	1000000000.00
  0.01	1016764189.00	       11.00	       89.00	        1.00	 16764200.00	1000000000.00
  0.02	1033759287.00	       29.00	      269.00	        1.00	 33759318.00	1000000000.00
  0.03	1050985797.00	       80.00	      812.00	        1.00	 50985885.00	1000000000.00
  0.04	1068436118.00	      225.00	     2938.00	        1.00	 68436374.00	1000000000.00
  0.05	1086115632.00	      674.00	     8325.00	        1.00	 86116396.00	1000000000.00
  0.06	1104017376.00	     1916.00	    23798.00	        1.00	104019551.00	1000000000.00
  0.07	1122156634.00	     5749.00	    72895.00	        1.00	122163177.00	1000000000.00
  0.08	1140511393.00	    17029.00	   205262.00	        1.00	140530668.00	1000000000.00
  0.09	1159065608.00	    50665.00	   613449.00	        1.00	159122985.00	1000000000.00
  0.10	1177770508.00	   151880.00	  1806753.00	        1.00	177942186.00	1000000000.00
  0.11	1196458834.00	   458205.00	  5453136.00	        1.00	196976793.00	1000000000.00
  0.12	1214641064.00	  1393940.00	 16352953.00	        1.00	216214404.00	1000000000.00
  0.13	1230831587.00	  4258432.00	 49511547.00	        1.00	235633625.00	1000000000.00
  0.14	1240500618.00	 13030216.00	150065616.00	        1.00	255180224.00	1000000000.00
  0.15	1230048413.00	 39610732.00	455276485.00	        1.00	274668756.00	1000000000.00
  0.16	1161342166.00	117185424.00	1366746156.00	        1.00	293592414.00	1000000000.00
  0.17	950226181.00	316743780.00	3944720652.00	        1.00	310588831.00	1000000000.00
  0.18	531136201.00	678160094.00	10201776687.00	        1.00	322913640.00	1000000000.00
  0.19	132208329.00	957156300.00	21126688907.00	        1.00	328359395.00	1000000000.00
  0.20	 10216261.00	931466594.00	33397409779.00	        1.00	329366528.00	941682855.00
  0.21	   250421.00	805644193.00	43744828174.00	        1.00	329427888.00	805894614.00
  0.22	     2517.00	689186915.00	51937335272.00	        1.00	329429201.00	689189432.00
  0.23	       10.00	589353040.00	58460571134.00	        1.00	329429208.00	589353050.00
  0.24	        0.00	503988539.00	63700943842.00	        0.00	329429208.00	503988539.00
  0.25	        0.00	430989688.00	67945423802.00	        0.00	329429208.00	430989688.00
  0.26	        0.00	368562501.00	71406538107.00	        0.00	329429208.00	368562501.00
  0.27	        0.00	315179017.00	74244233250.00	        0.00	329429208.00	315179017.00
  0.28	        0.00	269533748.00	76580780747.00	        0.00	329429208.00	269533748.00
  0.29	        0.00	230485309.00	78513218084.00	        0.00	329429208.00	230485309.00
  0.30	        0.00	197096683.00	80114220372.00	        0.00	329429208.00	197096683.00
  0.31	        0.00	168546058.00	81442941050.00	        0.00	329429208.00	168546058.00
  0.32	        0.00	144136390.00	82546481828.00	        0.00	329429208.00	144136390.00
  0.33	        0.00	123256549.00	83464121826.00	        0.00	329429208.00	123256549.00
  0.34	        0.00	105406767.00	84225589339.00	        0.00	329429208.00	105406767.00
  0.35	        0.00	 90141656.00	84857074354.00	        0.00	329429208.00	 90141656.00
  0.36	        0.00	 77086597.00	85379411844.00	        0.00	329429208.00	 77086597.00
  0.37	        0.00	 65921361.00	85809903141.00	        0.00	329429208.00	 65921361.00
  0.38	        0.00	 56372736.00	86162877658.00	        0.00	329429208.00	 56372736.00
  0.39	        0.00	 48209192.00	86450023984.00	        0.00	329429208.00	 48209192.00
  0.40	        0.00	 41224388.00	86681992080.00	        0.00	329429208.00	 41224388.00
  0.41	        0.00	 35251989.00	86866728517.00	        0.00	329429208.00	 35251989.00
  0.42	        0.00	 30148709.00	87011032714.00	        0.00	329429208.00	 30148709.00
  0.43	        0.00	 25780191.00	87121802335.00	        0.00	329429208.00	 25780191.00
  0.44	        0.00	 22045655.00	87203437013.00	        0.00	329429208.00	 22045655.00
  0.45	        0.00	 18855170.00	87260070446.00	        0.00	329429208.00	 18855170.00
  0.46	        0.00	 16121215.00	87296301769.00	        0.00	329429208.00	 16121215.00
  0.47	        0.00	 13789011.00	87313997593.00	        0.00	329429208.00	 13789011.00
  0.48	        0.00	 11793980.00	87316476905.00	        0.00	329429208.00	 11793980.00
  0.49	        0.00	 10083580.00	87306406274.00	        0.00	329429208.00	 10083580.00
  0.50	        0.00	  8623911.00	87284893266.00	        0.00	329429208.00	  8623911.00
  0.51	        0.00	  7376613.00	87253770399.00	        0.00	329429208.00	  7376613.00
  0.52	        0.00	  6308280.00	87214730418.00	        0.00	329429208.00	  6308280.00
  0.53	        0.00	  5394679.00	87168771040.00	        0.00	329429208.00	  5394679.00
  0.54	        0.00	  4612423.00	87117006661.00	        0.00	329429208.00	  4612423.00
  0.55	        0.00	  3944058.00	87060148580.00	        0.00	329429208.00	  3944058.00
  0.56	        0.00	  3373199.00	86998921683.00	        0.00	329429208.00	  3373199.00
  0.57	        0.00	  2885662.00	86933979552.00	        0.00	329429208.00	  2885662.00
  0.58	        0.00	  2467441.00	86866057111.00	        0.00	329429208.00	  2467441.00
  0.59	        0.00	  2110595.00	86795358855.00	        0.00	329429208.00	  2110595.00
  0.60	        0.00	  1804249.00	86722539245.00	        0.00	329429208.00	  1804249.00
  0.61	        0.00	  1542864.00	86647718598.00	        0.00	329429208.00	  1542864.00
  0.62	        0.00	  1319340.00	86571284526.00	        0.00	329429208.00	  1319340.00
  0.63	        0.00	  1127680.00	86493514782.00	        0.00	329429208.00	  1127680.00
  0.64	        0.00	   964650.00	86414469295.00	        0.00	329429208.00	   964650.00
  0.65	        0.00	   824914.00	86334467566.00	        0.00	329429208.00	   824914.00
  0.66	        0.00	   705811.00	86253588119.00	        0.00	329429208.00	   705811.00
  0.67	        0.00	   602832.00	86172121850.00	        0.00	329429208.00	   602832.00
  0.68	        0.00	   515536.00	86089983114.00	        0.00	329429208.00	   515536.00
  0.69	        0.00	   440370.00	86007405554.00	        0.00	329429208.00	   440370.00
  0.70	        0.00	   375760.00	85924449689.00	        0.00	329429208.00	   375760.00
  0.71	        0.00	   321540.00	85841033923.00	        0.00	329429208.00	   321540.00
  0.72	        0.00	   274778.00	85757405047.00	        0.00	329429208.00	   274778.00
  0.73	        0.00	   234872.00	85673519414.00	        0.00	329429208.00	   234872.00
  0.74	        0.00	   201081.00	85589442359.00	        0.00	329429208.00	   201081.00
  0.75	        0.00	   171991.00	85505233608.00	        0.00	329429208.00	   171991.00
  0.76	        0.00	   146730.00	85420952318.00	        0.00	329429208.00	   146730.00
  0.77	        0.00	   125355.00	85336573228.00	        0.00	329429208.00	   125355.00
  0.78	        0.00	   107186.00	85252103076.00	        0.00	329429208.00	   107186.00
  0.79	        0.00	    91698.00	85167580276.00	        0.00	329429208.00	    91698.00
  0.80	        0.00	    78577.00	85083065290.00	        0.00	329429208.00	    78577.00
  0.81	        0.00	    67230.00	84998541827.00	        0.00	329429208.00	    67230.00
  0.82	        0.00	    57602.00	84914023856.00	        0.00	329429208.00	    57602.00
  0.83	        0.00	    49317.00	84829527657.00	        0.00	329429208.00	    49317.00
  0.84	        0.00	    42176.00	84745073036.00	        0.00	329429208.00	    42176.00
  0.85	        0.00	    36041.00	84660653213.00	        0.00	329429208.00	    36041.00
  0.86	        0.00	    30759.00	84576284505.00	        0.00	329429208.00	    30759.00
  0.87	        0.00	    26371.00	84491946871.00	        0.00	329429208.00	    26371.00
  0.88	        0.00	    22505.00	84407666183.00	        0.00	329429208.00	    22505.00
  0.89	        0.00	    19319.00	84323416021.00	        0.00	329429208.00	    19319.00
  0.90	        0.00	    16501.00	84239253502.00	        0.00	329429208.00	    16501.00
  0.91	        0.00	    14135.00	84155144534.00	        0.00	329429208.00	    14135.00
  0.92	        0.00	    12061.00	84071127411.00	        0.00	329429208.00	    12061.00
  0.93	        0.00	    10289.00	83987178708.00	        0.00	329429208.00	    10289.00
  0.94	        0.00	     8815.00	83903303062.00	        0.00	329429208.00	     8815.00
  0.95	        0.00	     7591.00	83819493393.00	        0.00	329429208.00	     7591.00
  0.96	        0.00	     6552.00	83735757600.00	        0.00	329429208.00	     6552.00
  0.97	        0.00	     5615.00	83652105603.00	        0.00	329429208.00	     5615.00
  0.98	        0.00	     4834.00	83568526651.00	        0.00	329429208.00	     4834.00
  0.99	        0.00	     4113.00	83485029194.00	        0.00	329429208.00	     4113.00
  1.00	        0.00	     3541.00	83401588258.00	        0.00	329429208.00	     3541.00
  1.01	        0.00	     3019.00	83318260845.00	        0.00	329429208.00	     3019.00
  1.02	        0.00	     2605.00	83234991225.00	        0.00	329429208.00	     2605.00
  1.03	        0.00	     2245.00	83151798026.00	        0.00	329429208.00	     2245.00
  1.04	        0.00	     1895.00	83068695737.00	        0.00	329429208.00	     1895.00
  1.05	        0.00	     1619.00	82985671151.00	        0.00	329429208.00	     1619.00
  1.06	        0.00	     1411.00	82902721968.00	        0.00	329429208.00	     1411.00
  1.07	        0.00	     1193.00	82819852426.00	        0.00	329429208.00	     1193.00
  1.08	        0.00	     1013.00	82737068437.00	        0.00	329429208.00	     1013.00
  1.09	        0.00	      863.00	82654376347.00	        0.00	329429208.00	      863.00
  1.10	        0.00	      738.00	82571760226.00	        0.00	329429208.00	      738.00
  1.11	        0.00	      641.00	82489219045.00	        0.00	329429208.00	      641.00
  1.12	        0.00	      545.00	82406772901.00	        0.00	329429208.00	      545.00
  1.13	        0.00	      458.00	82324403466.00	        0.00	329429208.00	      458.00
  1.14	        0.00	      395.00	82242126129.00	        0.00	329429208.00	      395.00
  1.15	        0.00	      339.00	82159913924.00	        0.00	329429208.00	      339.00
  1.16	        0.00	      293.00	82077801690.00	        0.00	329429208.00	      293.00
  1.17	        0.00	      258.00	81995762722.00	        0.00	329429208.00	      258.00
