Datatype: NutrientDensity
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000	  8000
